# laser 1 log-file
# log-file start-timestamp: 08.11.2011, 13:13
# Timebase	Jitter [MHz]	setpoint [MHz]	rel. Frequency [MHz]	dev. from setpoint [MHz]	in range? [1/0]	upper bound [MHz]	lower bound [MHz]
499469547	3.878250	0	0.437792	0.437792	1	5.000000	-5.000000
499470855	5.248905	0	-0.582800	-0.582800	1	5.000000	-5.000000
499472162	7.091561	0	5.072567	5.072567	0	5.000000	-5.000000
499473097	7.687456	0	-2.172049	-2.172049	1	5.000000	-5.000000
499474385	4.620228	0	-1.049644	-1.049644	1	5.000000	-5.000000
499475632	7.900713	0	3.914789	3.914789	1	5.000000	-5.000000
499476672	8.253760	0	-1.391127	-1.391127	1	5.000000	-5.000000
499477662	13.164794	0	-4.620934	-4.620934	1	5.000000	-5.000000
499478707	4.718171	0	-0.700167	-0.700167	1	5.000000	-5.000000
499479697	6.629334	0	-0.233349	-0.233349	1	5.000000	-5.000000
499480742	4.726347	0	-1.355755	-1.355755	1	5.000000	-5.000000
499482063	5.962013	0	-6.763707	-6.763707	0	5.000000	-5.000000
499483096	7.690517	0	2.690347	2.690347	1	5.000000	-5.000000
499484593	13.476006	0	0.174798	0.174798	1	5.000000	-5.000000
499485638	5.612235	0	2.478976	2.478976	1	5.000000	-5.000000
499486580	5.114087	0	4.358309	4.358309	1	5.000000	-5.000000
499487563	5.784469	0	4.052198	4.052198	1	5.000000	-5.000000
499488592	5.316996	0	-1.006211	-1.006211	1	5.000000	-5.000000
499489928	6.617089	0	2.419609	2.419609	1	5.000000	-5.000000
499491218	3.255688	0	6.969580	6.969580	0	5.000000	-5.000000
499492240	6.325264	0	1.909425	1.909425	1	5.000000	-5.000000
499493254	5.247755	0	0.582946	0.582946	1	5.000000	-5.000000
499494517	5.105924	0	3.439977	3.439977	1	5.000000	-5.000000
499495868	5.800024	0	7.786054	7.786054	0	5.000000	-5.000000
499496978	9.958656	0	-4.882762	-4.882762	1	5.000000	-5.000000
499498233	10.472042	0	-8.396297	-8.396297	0	5.000000	-5.000000
499499278	6.348733	0	-4.212786	-4.212786	1	5.000000	-5.000000
499500323	5.093584	0	-3.963251	-3.963251	1	5.000000	-5.000000
499501314	4.397845	0	4.196529	4.196529	1	5.000000	-5.000000
499502334	8.281764	0	-1.026672	-1.026672	1	5.000000	-5.000000
499503333	9.869903	0	0.524007	0.524007	1	5.000000	-5.000000
499504559	5.976010	0	-5.085411	-5.085411	0	5.000000	-5.000000
499505879	5.489400	0	-4.473324	-4.473324	1	5.000000	-5.000000
499506979	4.455994	0	-0.290729	-0.290729	1	5.000000	-5.000000
499508065	8.169321	0	4.196529	4.196529	1	5.000000	-5.000000
499509124	8.845574	0	2.521646	2.521646	1	5.000000	-5.000000
499510285	8.663072	0	4.604587	4.604587	1	5.000000	-5.000000
499511725	6.488122	0	-0.902816	-0.902816	1	5.000000	-5.000000
499512754	3.505986	0	-3.533901	-3.533901	1	5.000000	-5.000000
499513927	10.087194	0	0.626021	0.626021	1	5.000000	-5.000000
499514863	3.697815	0	0.684982	0.684982	1	5.000000	-5.000000
499515834	8.129276	0	-3.737975	-3.737975	1	5.000000	-5.000000
499518483	8.563097	0	7.666402	7.666402	0	5.000000	-5.000000
499519866	5.793155	0	-1.638625	-1.638625	1	5.000000	-5.000000
499520848	7.943568	0	-4.044085	-4.044085	1	5.000000	-5.000000
499521792	7.723867	0	-4.290421	-4.290421	1	5.000000	-5.000000
499523179	4.443752	0	-7.839802	-7.839802	0	5.000000	-5.000000
499524392	5.751578	0	1.239489	1.239489	1	5.000000	-5.000000
499525765	5.452675	0	0.729416	0.729416	1	5.000000	-5.000000
499526827	7.836754	0	-3.045121	-3.045121	1	5.000000	-5.000000
499527845	12.306010	0	-0.902816	-0.902816	1	5.000000	-5.000000
499528845	5.394527	0	2.871721	2.871721	1	5.000000	-5.000000
499529945	7.516429	0	2.360268	2.360268	1	5.000000	-5.000000
499531705	7.583758	0	4.912011	4.912011	1	5.000000	-5.000000
499532955	7.870419	0	8.277109	8.277109	0	5.000000	-5.000000
499534537	9.723002	0	-5.902907	-5.902907	0	5.000000	-5.000000
499535500	8.572115	0	2.011461	2.011461	1	5.000000	-5.000000
499536491	10.977781	0	-2.230385	-2.230385	1	5.000000	-5.000000
499537580	4.594705	0	0.641910	0.641910	1	5.000000	-5.000000
499538565	11.546002	0	0.319978	0.319978	1	5.000000	-5.000000
499539571	5.875282	0	1.399240	1.399240	1	5.000000	-5.000000
499540508	12.482167	0	1.807388	1.807388	1	5.000000	-5.000000
499541826	4.094739	0	5.480714	5.480714	0	5.000000	-5.000000
499543146	7.339510	0	2.588310	2.588310	1	5.000000	-5.000000
499544466	8.450881	0	-5.085411	-5.085411	0	5.000000	-5.000000
499545731	6.637497	0	-6.084822	-6.084822	0	5.000000	-5.000000
499546776	9.753702	0	1.603314	1.603314	1	5.000000	-5.000000
499548097	7.706176	0	9.298634	9.298634	0	5.000000	-5.000000
