# laser 2 log-file
# log-file start-timestamp: 08.11.2011, 10:45
# Timebase	Jitter [MHz]	setpoint [MHz]	rel. Frequency [MHz]	dev. from setpoint [MHz]	in range? [1/0]	upper bound [MHz]	lower bound [MHz]
488596545	0.631736	0	0.400495	0.400495	1	2.000000	-2.000000
488597272	0.852976	0	-1.508868	-1.508868	1	2.000000	-2.000000
488598085	1.397474	0	-1.402312	-1.402312	1	2.000000	-2.000000
488598855	1.209140	0	0.080899	0.080899	1	2.000000	-2.000000
488599625	1.090594	0	0.409129	0.409129	1	2.000000	-2.000000
488600395	0.939286	0	0.142740	0.142740	1	2.000000	-2.000000
488601176	1.031989	0	-2.201478	-2.201478	0	2.000000	-2.000000
488601950	0.925966	0	-1.721979	-1.721979	1	2.000000	-2.000000
488602760	0.772526	0	-0.922813	-0.922813	1	2.000000	-2.000000
488603585	0.513064	0	-0.709703	-0.709703	1	2.000000	-2.000000
488604355	0.626546	0	-0.496592	-0.496592	1	2.000000	-2.000000
488605104	0.408640	0	-0.283481	-0.283481	1	2.000000	-2.000000
488605896	0.608431	0	-0.869536	-0.869536	1	2.000000	-2.000000
488606720	0.760805	0	-0.496592	-0.496592	1	2.000000	-2.000000
488607490	1.383089	0	-1.775256	-1.775256	1	2.000000	-2.000000
488608318	0.941950	0	0.036185	0.036185	1	2.000000	-2.000000
488609196	0.469376	0	-1.082646	-1.082646	1	2.000000	-2.000000
488609979	0.804493	0	-0.390036	-0.390036	1	2.000000	-2.000000
488610768	0.939613	0	-0.025633	-0.025633	1	2.000000	-2.000000
488611561	0.883344	0	-0.496592	-0.496592	1	2.000000	-2.000000
488613431	0.770928	0	1.155017	1.155017	1	2.000000	-2.000000
488615444	0.767031	0	0.613560	0.613560	1	2.000000	-2.000000
488616236	0.784971	0	-1.046005	-1.046005	1	2.000000	-2.000000
488616980	0.777152	0	-0.771358	-0.771358	1	2.000000	-2.000000
488617745	0.596177	0	-0.496592	-0.496592	1	2.000000	-2.000000
488618504	0.687132	0	-1.037689	-1.037689	1	2.000000	-2.000000
488619316	0.644660	0	-1.135924	-1.135924	1	2.000000	-2.000000
488620141	1.256288	0	-1.935089	-1.935089	1	2.000000	-2.000000
488621095	0.697405	0	-2.467866	-2.467866	0	2.000000	-2.000000
488621794	1.205674	0	-1.721979	-1.721979	1	2.000000	-2.000000
488622636	0.944407	0	-1.623615	-1.623615	1	2.000000	-2.000000
488623496	0.699003	0	-1.721979	-1.721979	1	2.000000	-2.000000
488625586	0.602439	0	-0.771358	-0.771358	1	2.000000	-2.000000
488626357	1.040819	0	-0.505028	-0.505028	1	2.000000	-2.000000
488627096	0.650521	0	-0.603147	-0.603147	1	2.000000	-2.000000
488627870	0.578596	0	-1.135924	-1.135924	1	2.000000	-2.000000
488628667	1.025904	0	-0.984422	-0.984422	1	2.000000	-2.000000
488629492	0.652794	0	-2.086831	-2.086831	0	2.000000	-2.000000
488630317	0.617886	0	-2.209542	-2.209542	0	2.000000	-2.000000
488631220	0.641996	0	-2.361311	-2.361311	0	2.000000	-2.000000
488632028	0.607498	0	-1.820385	-1.820385	1	2.000000	-2.000000
488632847	0.853855	0	-0.718092	-0.718092	1	2.000000	-2.000000
488633672	0.764901	0	-1.730147	-1.730147	1	2.000000	-2.000000
488634468	0.574208	0	-0.931156	-0.931156	1	2.000000	-2.000000
488635271	0.789403	0	-0.824624	-0.824624	1	2.000000	-2.000000
488636092	0.924901	0	-0.123648	-0.123648	1	2.000000	-2.000000
488636862	0.727773	0	0.355851	0.355851	1	2.000000	-2.000000
488637687	0.984039	0	0.515684	0.515684	1	2.000000	-2.000000
488638457	0.598841	0	0.355851	0.355851	1	2.000000	-2.000000
488639256	0.835759	0	-0.426408	-0.426408	1	2.000000	-2.000000
488640052	0.744289	0	-0.443314	-0.443314	1	2.000000	-2.000000
488640822	0.534375	0	-1.668701	-1.668701	1	2.000000	-2.000000
488641673	0.786379	0	-1.189202	-1.189202	1	2.000000	-2.000000
488642697	0.819235	0	-1.545727	-1.545727	1	2.000000	-2.000000
488643517	0.748552	0	-1.082646	-1.082646	1	2.000000	-2.000000
488644310	0.419387	0	-0.008548	-0.008548	1	2.000000	-2.000000
488645082	0.852096	0	1.270395	1.270395	1	2.000000	-2.000000
488645887	0.718873	0	1.909867	1.909867	1	2.000000	-2.000000
488647094	0.744985	0	1.749999	1.749999	1	2.000000	-2.000000
488648138	0.686217	0	1.368127	1.368127	1	2.000000	-2.000000
488648940	0.591382	0	1.900904	1.900904	1	2.000000	-2.000000
488650419	0.590317	0	0.675517	0.675517	1	2.000000	-2.000000
488651168	0.472040	0	1.208294	1.208294	1	2.000000	-2.000000
488651988	0.765235	0	1.803288	1.803288	1	2.000000	-2.000000
488652758	0.661709	0	0.782073	0.782073	1	2.000000	-2.000000
488653626	0.918175	0	0.684213	0.684213	1	2.000000	-2.000000
488654408	0.757609	0	0.782073	0.782073	1	2.000000	-2.000000
488655233	0.455091	0	1.163817	1.163817	1	2.000000	-2.000000
488656334	0.368229	0	1.909867	1.909867	1	2.000000	-2.000000
488658698	0.597906	0	1.057238	1.057238	1	2.000000	-2.000000
488659688	0.673577	0	1.003949	1.003949	1	2.000000	-2.000000
488660733	0.473639	0	1.634516	1.634516	1	2.000000	-2.000000
488661780	0.617090	0	0.844081	0.844081	1	2.000000	-2.000000
488663704	0.398071	0	1.217106	1.217106	1	2.000000	-2.000000
