# laser 2 log-file
# log-file start-timestamp: 15.01.2012, 22:28
# Timebase	Jitter [MHz]	setpoint [MHz]	rel. Frequency [MHz]	dev. from setpoint [MHz]	in range? [1/0]	upper bound [MHz]	lower bound [MHz]
1031140921	12.417082	0	-1.453544	-1.453544	1	2.000000	-2.000000
1031141471	6.362514	0	2.048726	2.048726	0	2.000000	-2.000000
1031141746	4.708861	0	0.676425	0.676425	1	2.000000	-2.000000
1031141991	9.666653	0	0.996513	0.996513	1	2.000000	-2.000000
1031142571	1.277276	0	-0.439287	-0.439287	1	2.000000	-2.000000
1031142791	7.677198	0	1.395614	1.395614	1	2.000000	-2.000000
1031143028	10.796326	0	0.058318	0.058318	1	2.000000	-2.000000
1031143295	8.862775	0	0.536743	0.536743	1	2.000000	-2.000000
1031143590	6.477565	0	-0.081533	-0.081533	1	2.000000	-2.000000
1031143789	5.857372	0	-0.067972	-0.067972	1	2.000000	-2.000000
1031144056	9.363066	0	-0.393165	-0.393165	1	2.000000	-2.000000
1031144566	2.913464	0	-0.151925	-0.151925	1	2.000000	-2.000000
1031144794	7.229122	0	2.276576	2.276576	0	2.000000	-2.000000
1031145408	2.136381	0	-1.203937	-1.203937	1	2.000000	-2.000000
1031145651	5.476917	0	0.068924	0.068924	1	2.000000	-2.000000
1031145926	9.450611	0	0.156710	0.156710	1	2.000000	-2.000000
1031146431	3.976234	0	-3.756131	-3.756131	0	2.000000	-2.000000
1031146697	10.671863	0	1.907711	1.907711	1	2.000000	-2.000000
1031146934	8.678504	0	0.639919	0.639919	1	2.000000	-2.000000
1031147521	4.990145	0	1.307664	1.307664	1	2.000000	-2.000000
1031147796	7.836517	0	1.166349	1.166349	1	2.000000	-2.000000
1031148045	9.113971	0	0.618568	0.618568	1	2.000000	-2.000000
1031148307	6.376036	0	-0.163582	-0.163582	1	2.000000	-2.000000
1031148542	2.993392	0	-0.437328	-0.437328	1	2.000000	-2.000000
1031148786	3.308318	0	0.680209	0.680209	1	2.000000	-2.000000
1031149040	1.240167	0	2.574809	2.574809	0	2.000000	-2.000000
1031149611	3.061741	0	1.236816	1.236816	1	2.000000	-2.000000
1031149839	6.932028	0	0.444996	0.444996	1	2.000000	-2.000000
1031150399	7.156386	0	-1.921010	-1.921010	1	2.000000	-2.000000
1031150682	5.993271	0	-6.501992	-6.501992	0	2.000000	-2.000000
1031150986	8.857085	0	2.157197	2.157197	0	2.000000	-2.000000
1031151289	10.384662	0	-1.825903	-1.825903	1	2.000000	-2.000000
1031151536	4.566211	0	0.527980	0.527980	1	2.000000	-2.000000
1031151761	14.396204	0	0.012998	0.012998	1	2.000000	-2.000000
1031152063	4.633865	0	2.965722	2.965722	0	2.000000	-2.000000
1031152582	8.079293	0	-4.925724	-4.925724	0	2.000000	-2.000000
1031153083	13.569162	0	-2.784747	-2.784747	0	2.000000	-2.000000
1031153379	7.512126	0	-1.488869	-1.488869	1	2.000000	-2.000000
1031153626	3.850927	0	-0.096894	-0.096894	1	2.000000	-2.000000
1031154246	7.656161	0	1.323613	1.323613	1	2.000000	-2.000000
1031154506	6.195052	0	0.839298	0.839298	1	2.000000	-2.000000
1031154781	8.396100	0	0.224192	0.224192	1	2.000000	-2.000000
1031155331	3.592508	0	2.169856	2.169856	0	2.000000	-2.000000
1031155859	3.822161	0	0.149938	0.149938	1	2.000000	-2.000000
1031156101	9.199311	0	-0.379470	-0.379470	1	2.000000	-2.000000
1031156376	5.726008	0	-1.094217	-1.094217	1	2.000000	-2.000000
1031157321	10.432394	0	1.457499	1.457499	1	2.000000	-2.000000
1031157587	13.062732	0	-0.133577	-0.133577	1	2.000000	-2.000000
1031157862	7.533565	0	-2.009833	-2.009833	0	2.000000	-2.000000
1031158085	4.482226	0	-1.708153	-1.708153	1	2.000000	-2.000000
1031158357	4.091491	0	-1.486846	-1.486846	1	2.000000	-2.000000
1031158583	8.574871	0	-1.127615	-1.127615	1	2.000000	-2.000000
1031159182	7.476230	0	0.263756	0.263756	1	2.000000	-2.000000
1031159425	3.625338	0	1.407036	1.407036	1	2.000000	-2.000000
1031159677	7.388377	0	3.005182	3.005182	0	2.000000	-2.000000
1031160181	10.559498	0	0.817301	0.817301	1	2.000000	-2.000000
1031160417	6.476842	0	-0.486606	-0.486606	1	2.000000	-2.000000
1031160667	8.014432	0	0.610983	0.610983	1	2.000000	-2.000000
1031160942	4.552196	0	-1.524176	-1.524176	1	2.000000	-2.000000
1031161162	5.027197	0	1.215325	1.215325	1	2.000000	-2.000000
1031161437	4.296065	0	-0.673356	-0.673356	1	2.000000	-2.000000
1031161712	6.192901	0	-0.567507	-0.567507	1	2.000000	-2.000000
1031161970	4.273529	0	-2.613244	-2.613244	0	2.000000	-2.000000
1031162207	8.777150	0	-1.809398	-1.809398	1	2.000000	-2.000000
1031162727	4.743007	0	-2.920976	-2.920976	0	2.000000	-2.000000
1031162933	9.221769	0	-1.400040	-1.400040	1	2.000000	-2.000000
1031163229	3.110718	0	1.506419	1.506419	1	2.000000	-2.000000
1031163476	5.509334	0	0.176950	0.176950	1	2.000000	-2.000000
1031163747	6.138671	0	-3.435720	-3.435720	0	2.000000	-2.000000
1031163967	5.830220	0	2.732129	2.732129	0	2.000000	-2.000000
1031164194	10.094177	0	3.822833	3.822833	0	2.000000	-2.000000
1031164792	6.878721	0	-0.518222	-0.518222	1	2.000000	-2.000000
1031165045	8.821654	0	-0.272373	-0.272373	1	2.000000	-2.000000
1031165525	5.932581	0	-5.732079	-5.732079	0	2.000000	-2.000000
1031165782	2.731915	0	2.206042	2.206042	0	2.000000	-2.000000
1031166057	6.016799	0	0.634927	0.634927	1	2.000000	-2.000000
1031166289	7.829539	0	-4.718768	-4.718768	0	2.000000	-2.000000
1031166552	10.017127	0	1.213049	1.213049	1	2.000000	-2.000000
1031166827	8.764530	0	-0.836380	-0.836380	1	2.000000	-2.000000
1031167060	4.032171	0	1.359951	1.359951	1	2.000000	-2.000000
1031167336	5.331954	0	-0.189490	-0.189490	1	2.000000	-2.000000
1031167904	4.464681	0	0.688998	0.688998	1	2.000000	-2.000000
1031168101	7.678847	0	-0.974499	-0.974499	1	2.000000	-2.000000
1031168367	9.231303	0	-2.402399	-2.402399	0	2.000000	-2.000000
1031168642	7.337624	0	-1.470357	-1.470357	1	2.000000	-2.000000
1031168882	7.181381	0	1.553230	1.553230	1	2.000000	-2.000000
1031169148	6.437300	0	1.446727	1.446727	1	2.000000	-2.000000
1031169382	7.551372	0	1.878784	1.878784	1	2.000000	-2.000000
1031169674	2.844239	0	0.114242	0.114242	1	2.000000	-2.000000
1031169907	7.343665	0	-0.402529	-0.402529	1	2.000000	-2.000000
1031170533	9.455077	0	-0.460375	-0.460375	1	2.000000	-2.000000
1031171009	2.370419	0	-1.662731	-1.662731	1	2.000000	-2.000000
1031171282	8.711495	0	0.919884	0.919884	1	2.000000	-2.000000
1031171557	5.332358	0	-0.737125	-0.737125	1	2.000000	-2.000000
1031171832	3.172406	0	1.251283	1.251283	1	2.000000	-2.000000
1031172107	7.345140	0	-2.842612	-2.842612	0	2.000000	-2.000000
1031172382	2.704343	0	3.690140	3.690140	0	2.000000	-2.000000
1031172987	5.533267	0	1.670798	1.670798	1	2.000000	-2.000000
1031173216	2.538489	0	0.054459	0.054459	1	2.000000	-2.000000
1031173482	6.440916	0	-2.602799	-2.602799	0	2.000000	-2.000000
1031173702	2.703059	0	-2.472636	-2.472636	0	2.000000	-2.000000
1031173938	3.837811	0	-0.403719	-0.403719	1	2.000000	-2.000000
1031174478	1.211532	0	-0.267653	-0.267653	1	2.000000	-2.000000
1031174711	7.302163	0	2.010768	2.010768	0	2.000000	-2.000000
1031174979	9.958180	0	-0.676650	-0.676650	1	2.000000	-2.000000
1031175243	10.457513	0	-2.640087	-2.640087	0	2.000000	-2.000000
1031175743	6.938644	0	1.916721	1.916721	1	2.000000	-2.000000
1031175963	5.173372	0	-1.557159	-1.557159	1	2.000000	-2.000000
1031176261	7.846173	0	-0.090184	-0.090184	1	2.000000	-2.000000
1031176458	3.628376	0	0.907854	0.907854	1	2.000000	-2.000000
1031177011	5.243727	0	2.196981	2.196981	0	2.000000	-2.000000
1031177278	10.127803	0	2.555008	2.555008	0	2.000000	-2.000000
1031177498	4.797232	0	-2.497509	-2.497509	0	2.000000	-2.000000
1031177727	5.557917	0	-2.230904	-2.230904	0	2.000000	-2.000000
1031177993	10.074405	0	-2.359063	-2.359063	0	2.000000	-2.000000
1031178543	4.071943	0	2.198782	2.198782	0	2.000000	-2.000000
1031178763	1.603562	0	-0.050663	-0.050663	1	2.000000	-2.000000
1031178991	3.774375	0	1.446422	1.446422	1	2.000000	-2.000000
1031179276	5.030391	0	-3.892136	-3.892136	0	2.000000	-2.000000
1031179510	5.705071	0	2.815381	2.815381	0	2.000000	-2.000000
1031179753	8.842377	0	1.670798	1.670798	1	2.000000	-2.000000
1031180633	6.438746	0	3.789667	3.789667	0	2.000000	-2.000000
1031181238	4.914279	0	1.086552	1.086552	1	2.000000	-2.000000
1031181792	6.474232	0	0.531782	0.531782	1	2.000000	-2.000000
1031182118	1.426906	0	-2.606976	-2.606976	0	2.000000	-2.000000
1031182668	7.250244	0	0.666961	0.666961	1	2.000000	-2.000000
1031182919	2.249656	0	1.041774	1.041774	1	2.000000	-2.000000
1031183409	7.788782	0	0.934906	0.934906	1	2.000000	-2.000000
1031183658	1.906131	0	0.741193	0.741193	1	2.000000	-2.000000
1031183899	3.679442	0	0.253125	0.253125	1	2.000000	-2.000000
1031184127	8.498674	0	-0.463555	-0.463555	1	2.000000	-2.000000
1031184624	7.550920	0	-1.937520	-1.937520	1	2.000000	-2.000000
1031184868	3.037504	0	-8.382968	-8.382968	0	2.000000	-2.000000
1031185143	2.602444	0	4.086630	4.086630	0	2.000000	-2.000000
1031185380	5.570822	0	0.046739	0.046739	1	2.000000	-2.000000
1031185913	5.283004	0	0.788369	0.788369	1	2.000000	-2.000000
1031186133	5.366988	0	-0.856793	-0.856793	1	2.000000	-2.000000
1031186353	7.995135	0	0.187573	0.187573	1	2.000000	-2.000000
1031186930	11.165736	0	-2.418940	-2.418940	0	2.000000	-2.000000
1031187691	8.481803	0	1.405187	1.405187	1	2.000000	-2.000000
1031187961	2.283741	0	1.565857	1.565857	1	2.000000	-2.000000
1031188566	7.538898	0	0.985797	0.985797	1	2.000000	-2.000000
1031188828	5.065710	0	-5.227265	-5.227265	0	2.000000	-2.000000
1031189056	2.669787	0	-2.505841	-2.505841	0	2.000000	-2.000000
1031189296	7.516563	0	-1.482802	-1.482802	1	2.000000	-2.000000
1031189572	4.465672	0	0.744971	0.744971	1	2.000000	-2.000000
