# laser 2 log-file
# log-file start-timestamp: 07.11.2011, 20:18
# Timebase	Jitter [MHz]	setpoint [MHz]	rel. Frequency [MHz]	dev. from setpoint [MHz]	in range? [1/0]	upper bound [MHz]	lower bound [MHz]
442112941	0.468991	0	-52.678489	-52.678489	0	2.000000	-2.000000
442114355	0.785573	0	-52.518059	-52.518059	0	2.000000	-2.000000
442119636	0.880420	0	-53.173377	-53.173377	0	2.000000	-2.000000
442120974	0.388241	0	-53.266733	-53.266733	0	2.000000	-2.000000
442122332	0.743489	0	-52.852446	-52.852446	0	2.000000	-2.000000
442124677	0.754557	0	-52.999349	-52.999349	0	2.000000	-2.000000
442127282	0.819798	0	-53.587593	-53.587593	0	2.000000	-2.000000
442128712	0.887714	0	-53.534117	-53.534117	0	2.000000	-2.000000
442131409	1.240932	0	-53.173377	-53.173377	0	2.000000	-2.000000
442134267	1.036606	0	-53.494308	-53.494308	0	2.000000	-2.000000
442137017	0.917126	0	-53.694547	-53.694547	0	2.000000	-2.000000
442138393	0.739048	0	-53.480640	-53.480640	0	2.000000	-2.000000
442139820	0.819978	0	-53.601285	-53.601285	0	2.000000	-2.000000
442141253	1.051048	0	-53.601285	-53.601285	0	2.000000	-2.000000
442143563	0.906965	0	-53.427163	-53.427163	0	2.000000	-2.000000
442145127	0.578083	0	-53.694547	-53.694547	0	2.000000	-2.000000
442146753	0.971672	0	-53.748023	-53.748023	0	2.000000	-2.000000
442152487	0.972207	0	-53.961930	-53.961930	0	2.000000	-2.000000
442155499	1.065490	0	-54.029192	-54.029192	0	2.000000	-2.000000
442156819	1.184510	0	-54.015407	-54.015407	0	2.000000	-2.000000
442158787	0.654555	0	-53.801500	-53.801500	0	2.000000	-2.000000
442160999	0.917661	0	-54.336268	-54.336268	0	2.000000	-2.000000
442162869	1.029962	0	-54.175837	-54.175837	0	2.000000	-2.000000
442164794	1.235312	0	-54.229314	-54.229314	0	2.000000	-2.000000
442167104	0.978838	0	-53.922215	-53.922215	0	2.000000	-2.000000
442169086	0.834955	0	-53.975704	-53.975704	0	2.000000	-2.000000
442170569	0.629956	0	-54.015407	-54.015407	0	2.000000	-2.000000
442171944	1.045164	0	-53.708261	-53.708261	0	2.000000	-2.000000
442173320	1.221409	0	-54.336268	-54.336268	0	2.000000	-2.000000
442175960	0.778621	0	-54.496698	-54.496698	0	2.000000	-2.000000
442177298	1.261516	0	-54.443221	-54.443221	0	2.000000	-2.000000
442180436	1.168722	0	-54.938496	-54.938496	0	2.000000	-2.000000
442181832	0.710171	0	-54.924512	-54.924512	0	2.000000	-2.000000
442183110	1.045470	0	-55.138418	-55.138418	0	2.000000	-2.000000
442184569	1.266071	0	-55.259426	-55.259426	0	2.000000	-2.000000
442185870	0.556280	0	-55.152449	-55.152449	0	2.000000	-2.000000
442187180	0.850815	0	-55.405802	-55.405802	0	2.000000	-2.000000
442188656	1.266606	0	-55.312915	-55.312915	0	2.000000	-2.000000
442190988	0.497334	0	-55.031465	-55.031465	0	2.000000	-2.000000
442192326	1.204025	0	-54.885007	-54.885007	0	2.000000	-2.000000
442193618	1.238792	0	-55.526869	-55.526869	0	2.000000	-2.000000
442194936	0.923543	0	-54.657128	-54.657128	0	2.000000	-2.000000
442197851	1.169792	0	-54.082681	-54.082681	0	2.000000	-2.000000
442199234	0.841908	0	-54.403611	-54.403611	0	2.000000	-2.000000
442202093	1.074583	0	-54.296634	-54.296634	0	2.000000	-2.000000
442204121	0.741885	0	-54.403611	-54.403611	0	2.000000	-2.000000
442205441	1.094908	0	-54.671053	-54.671053	0	2.000000	-2.000000
442206761	1.183440	0	-54.710605	-54.710605	0	2.000000	-2.000000
442208962	0.594126	0	-55.619709	-55.619709	0	2.000000	-2.000000
442211666	1.215526	0	-56.154476	-56.154476	0	2.000000	-2.000000
442213087	1.025149	0	-55.673186	-55.673186	0	2.000000	-2.000000
442216607	1.302943	0	-55.391719	-55.391719	0	2.000000	-2.000000
442217982	0.721401	0	-55.512756	-55.512756	0	2.000000	-2.000000
442219412	0.873275	0	-55.833616	-55.833616	0	2.000000	-2.000000
442220787	0.753487	0	-55.566232	-55.566232	0	2.000000	-2.000000
442222217	0.956908	0	-56.275707	-56.275707	0	2.000000	-2.000000
442223580	1.116594	0	-55.726663	-55.726663	0	2.000000	-2.000000
442224912	0.811420	0	-55.526869	-55.526869	0	2.000000	-2.000000
442226310	0.560024	0	-55.633845	-55.633845	0	2.000000	-2.000000
442227883	1.301374	0	-55.740822	-55.740822	0	2.000000	-2.000000
442229864	0.701768	0	-55.633845	-55.633845	0	2.000000	-2.000000
442231238	0.727284	0	-55.673186	-55.673186	0	2.000000	-2.000000
442232626	0.979908	0	-56.115241	-56.115241	0	2.000000	-2.000000
442234043	1.276490	0	-56.047523	-56.047523	0	2.000000	-2.000000
442235404	1.028892	0	-55.887093	-55.887093	0	2.000000	-2.000000
442237618	0.440113	0	-55.994046	-55.994046	0	2.000000	-2.000000
442240533	0.540115	0	-55.619709	-55.619709	0	2.000000	-2.000000
442241908	0.408652	0	-56.168730	-56.168730	0	2.000000	-2.000000
442243229	0.467387	0	-56.101000	-56.101000	0	2.000000	-2.000000
442246694	1.324863	0	-55.926369	-55.926369	0	2.000000	-2.000000
442248069	1.107503	0	-56.207953	-56.207953	0	2.000000	-2.000000
442249444	0.529954	0	-56.101000	-56.101000	0	2.000000	-2.000000
442251699	0.371663	0	-55.940569	-55.940569	0	2.000000	-2.000000
442253074	0.631560	0	-56.635767	-56.635767	0	2.000000	-2.000000
442254504	1.068465	0	-56.047523	-56.047523	0	2.000000	-2.000000
442257144	1.160699	0	-55.580357	-55.580357	0	2.000000	-2.000000
442258519	0.997341	0	-55.138418	-55.138418	0	2.000000	-2.000000
442259846	1.071674	0	-56.154476	-56.154476	0	2.000000	-2.000000
442261215	0.418815	0	-56.543149	-56.543149	0	2.000000	-2.000000
442262535	0.492094	0	-55.901288	-55.901288	0	2.000000	-2.000000
442263950	0.617121	0	-56.154476	-56.154476	0	2.000000	-2.000000
442265395	1.211248	0	-56.689244	-56.689244	0	2.000000	-2.000000
442266715	1.183164	0	-55.794311	-55.794311	0	2.000000	-2.000000
