# laser 3 log-file
# log-file start-timestamp: 08.11.2011, 13:13
# Timebase	Jitter [MHz]	setpoint [MHz]	rel. Frequency [MHz]	dev. from setpoint [MHz]	in range? [1/0]	upper bound [MHz]	lower bound [MHz]
500688393	0.864681	0	2.203854	2.203854	0	2.000000	-2.000000
500689713	0.826486	0	-1.819982	-1.819982	1	2.000000	-2.000000
500690676	0.998532	0	-0.901501	-0.901501	1	2.000000	-2.000000
500691429	1.123817	0	-0.419636	-0.419636	1	2.000000	-2.000000
500692244	1.209217	0	-0.588818	-0.588818	1	2.000000	-2.000000
500693014	0.813817	0	-0.687339	-0.687339	1	2.000000	-2.000000
500694939	0.815780	0	-1.017049	-1.017049	1	2.000000	-2.000000
500695714	0.816137	0	-1.453648	-1.453648	1	2.000000	-2.000000
500696534	0.635388	0	-1.017049	-1.017049	1	2.000000	-2.000000
500697579	0.553903	0	-0.918477	-0.918477	1	2.000000	-2.000000
500698569	0.866097	0	-1.338222	-1.338222	1	2.000000	-2.000000
500699339	0.678746	0	-0.535289	-0.535289	1	2.000000	-2.000000
500700164	0.788480	0	-0.642347	-0.642347	1	2.000000	-2.000000
500701154	1.166930	0	-0.642347	-0.642347	1	2.000000	-2.000000
500702144	0.721569	0	-1.980568	-1.980568	1	2.000000	-2.000000
500703652	0.972942	0	-0.757925	-0.757925	1	2.000000	-2.000000
500704454	0.823274	0	-1.177635	-1.177635	1	2.000000	-2.000000
500705714	0.477908	0	-2.416957	-2.416957	0	2.000000	-2.000000
500706764	1.221797	0	-2.202889	-2.202889	0	2.000000	-2.000000
500707740	0.903567	0	3.586435	3.586435	0	2.000000	-2.000000
500708526	1.768207	0	1.275727	1.275727	1	2.000000	-2.000000
500710506	0.624682	0	-0.802933	-0.802933	1	2.000000	-2.000000
500711501	0.556578	0	-2.202889	-2.202889	0	2.000000	-2.000000
500712761	1.111259	0	2.141155	2.141155	0	2.000000	-2.000000
500713751	0.855927	0	2.141155	2.141155	0	2.000000	-2.000000
500714709	0.641811	0	-2.408799	-2.408799	0	2.000000	-2.000000
500715480	1.123817	0	-1.865232	-1.865232	1	2.000000	-2.000000
500717657	1.006248	0	-1.107217	-1.107217	1	2.000000	-2.000000
500718702	1.133455	0	-2.240016	-2.240016	0	2.000000	-2.000000
500719658	0.615717	0	1.668448	1.668448	1	2.000000	-2.000000
500720410	0.617323	0	0.811798	0.811798	1	2.000000	-2.000000
500721672	0.648519	0	2.105923	2.105923	0	2.000000	-2.000000
500722442	1.436274	0	0.392248	0.392248	1	2.000000	-2.000000
500724422	0.734738	0	0.660010	0.660010	1	2.000000	-2.000000
500725157	0.602999	0	0.017382	0.017382	1	2.000000	-2.000000
500726760	0.694038	0	-0.036171	-0.036171	1	2.000000	-2.000000
500727558	0.580916	0	-0.259014	-0.259014	1	2.000000	-2.000000
500728337	0.854160	0	-1.053665	-1.053665	1	2.000000	-2.000000
500729402	0.813460	0	-0.411037	-0.411037	1	2.000000	-2.000000
500730198	0.741002	0	-0.580258	-0.580258	1	2.000000	-2.000000
500730968	0.645841	0	0.606457	0.606457	1	2.000000	-2.000000
500731686	0.936961	0	0.437014	0.437014	1	2.000000	-2.000000
500732673	1.348983	0	1.195533	1.195533	1	2.000000	-2.000000
500733443	0.577294	0	1.249085	1.249085	1	2.000000	-2.000000
500734270	0.539154	0	1.133042	1.133042	1	2.000000	-2.000000
500735038	0.725634	0	-0.089723	-0.089723	1	2.000000	-2.000000
500735995	0.822384	0	0.383473	0.383473	1	2.000000	-2.000000
500736743	0.809534	0	1.186582	1.186582	1	2.000000	-2.000000
500738357	0.607283	0	-0.196828	-0.196828	1	2.000000	-2.000000
500739219	0.569672	0	-0.526717	-0.526717	1	2.000000	-2.000000
500740018	0.771351	0	-0.856462	-0.856462	1	2.000000	-2.000000
500740778	1.102401	0	-1.490448	-1.490448	1	2.000000	-2.000000
500741749	0.601796	0	-2.240016	-2.240016	0	2.000000	-2.000000
500742740	0.791157	0	-2.569386	-2.569386	0	2.000000	-2.000000
500743950	0.764560	0	3.488828	3.488828	0	2.000000	-2.000000
500744748	0.763489	0	0.811798	0.811798	1	2.000000	-2.000000
500745563	0.754592	0	-0.008685	-0.008685	1	2.000000	-2.000000
500746370	0.569672	0	0.918879	0.918879	1	2.000000	-2.000000
500747112	0.496213	0	1.445280	1.445280	1	2.000000	-2.000000
500747843	0.781886	0	1.275727	1.275727	1	2.000000	-2.000000
500748570	0.833627	0	1.989691	1.989691	1	2.000000	-2.000000
500749350	0.762251	0	0.374702	0.374702	1	2.000000	-2.000000
500750330	0.946391	0	2.569386	2.569386	0	2.000000	-2.000000
500752090	0.927120	0	-0.321173	-0.321173	1	2.000000	-2.000000
500752870	0.883420	0	-0.580258	-0.580258	1	2.000000	-2.000000
500753685	0.658940	0	-0.856462	-0.856462	1	2.000000	-2.000000
500755170	0.717444	0	-1.115664	-1.115664	1	2.000000	-2.000000
500755903	0.552953	0	-0.856462	-0.856462	1	2.000000	-2.000000
500756666	0.679044	0	-1.107217	-1.107217	1	2.000000	-2.000000
500757700	1.328878	0	-2.561260	-2.561260	0	2.000000	-2.000000
500758445	1.097582	0	-0.633798	-0.633798	1	2.000000	-2.000000
500759460	0.834163	0	1.133042	1.133042	1	2.000000	-2.000000
500760316	0.909456	0	0.642347	0.642347	1	2.000000	-2.000000
500761069	0.914473	0	0.758257	0.758257	1	2.000000	-2.000000
500762225	0.643952	0	-0.267644	-0.267644	1	2.000000	-2.000000
500762994	0.517624	0	0.481760	0.481760	1	2.000000	-2.000000
500764026	1.057195	0	0.107058	0.107058	1	2.000000	-2.000000
500764799	0.689452	0	0.802933	0.802933	1	2.000000	-2.000000
500765577	0.875197	0	-0.856462	-0.856462	1	2.000000	-2.000000
500766336	0.691593	0	-0.267644	-0.267644	1	2.000000	-2.000000
500767326	0.938031	0	0.008689	0.008689	1	2.000000	-2.000000
500768067	0.983325	0	0.160587	0.160587	1	2.000000	-2.000000
500769547	0.544389	0	-0.856462	-0.856462	1	2.000000	-2.000000
500770791	0.948204	0	-0.098392	-0.098392	1	2.000000	-2.000000
500771836	1.283622	0	-0.963520	-0.963520	1	2.000000	-2.000000
500772661	0.723334	0	0.437014	0.437014	1	2.000000	-2.000000
500773486	0.628031	0	0.383473	0.383473	1	2.000000	-2.000000
500774256	0.589888	0	-0.374702	-0.374702	1	2.000000	-2.000000
500775026	0.838262	0	-0.267644	-0.267644	1	2.000000	-2.000000
500775796	0.948532	0	0.267644	0.267644	1	2.000000	-2.000000
500776566	0.533148	0	-1.498809	-1.498809	1	2.000000	-2.000000
500777285	0.796510	0	-0.214116	-0.214116	1	2.000000	-2.000000
500778296	0.828092	0	-0.053529	-0.053529	1	2.000000	-2.000000
500779039	0.657870	0	-0.374702	-0.374702	1	2.000000	-2.000000
500779836	1.178448	0	-0.222754	-0.222754	1	2.000000	-2.000000
500780881	0.844686	0	0.053529	0.053529	1	2.000000	-2.000000
500781706	1.373250	0	0.472969	0.472969	1	2.000000	-2.000000
500782806	0.915009	0	-0.151933	-0.151933	1	2.000000	-2.000000
500783631	0.898215	0	-0.160587	-0.160587	1	2.000000	-2.000000
500784417	0.635388	0	1.712924	1.712924	1	2.000000	-2.000000
500785391	0.365067	0	2.087626	2.087626	0	2.000000	-2.000000
500786190	1.097102	0	-1.239580	-1.239580	1	2.000000	-2.000000
500786945	1.337444	0	-0.901501	-0.901501	1	2.000000	-2.000000
500788715	0.544924	0	-1.284693	-1.284693	1	2.000000	-2.000000
500790012	0.844501	0	-1.079028	-1.079028	1	2.000000	-2.000000
500790781	0.731740	0	-1.391751	-1.391751	1	2.000000	-2.000000
500791729	0.451248	0	-2.997617	-2.997617	0	2.000000	-2.000000
500792651	0.525118	0	0.588818	0.588818	1	2.000000	-2.000000
500793499	1.043278	0	0.053529	0.053529	1	2.000000	-2.000000
500794301	0.427602	0	0.151866	0.151866	1	2.000000	-2.000000
500795268	0.703369	0	1.017049	1.017049	1	2.000000	-2.000000
500796242	1.121184	0	1.596830	1.596830	1	2.000000	-2.000000
500798537	0.790086	0	1.070578	1.070578	1	2.000000	-2.000000
500799307	0.802398	0	1.017049	1.017049	1	2.000000	-2.000000
500800305	0.769408	0	2.176357	2.176357	0	2.000000	-2.000000
500801128	1.293510	0	0.312418	0.312418	1	2.000000	-2.000000
500801893	0.756197	0	0.419452	0.419452	1	2.000000	-2.000000
500803102	0.645023	0	0.428231	0.428231	1	2.000000	-2.000000
500803872	0.985467	0	0.267644	0.267644	1	2.000000	-2.000000
500804862	0.928726	0	0.374702	0.374702	1	2.000000	-2.000000
500805809	0.241415	0	-0.267644	-0.267644	1	2.000000	-2.000000
500806593	0.888579	0	-1.070578	-1.070578	1	2.000000	-2.000000
500807601	0.994031	0	-0.321173	-0.321173	1	2.000000	-2.000000
500809106	0.723175	0	1.712924	1.712924	1	2.000000	-2.000000
500810087	0.757268	0	2.239035	2.239035	0	2.000000	-2.000000
500811077	1.143377	0	-0.481760	-0.481760	1	2.000000	-2.000000
500811817	0.500385	0	-1.400131	-1.400131	1	2.000000	-2.000000
500813299	0.868774	0	-1.338222	-1.338222	1	2.000000	-2.000000
500814103	0.814710	0	-1.766453	-1.766453	1	2.000000	-2.000000
500815064	0.888044	0	-1.498809	-1.498809	1	2.000000	-2.000000
500816028	0.930128	0	0.472969	0.472969	1	2.000000	-2.000000
500816798	0.944249	0	0.267644	0.267644	1	2.000000	-2.000000
500818008	0.815066	0	0.151866	0.151866	1	2.000000	-2.000000
500818895	1.096807	0	-0.802933	-0.802933	1	2.000000	-2.000000
500819676	1.029670	0	-0.222754	-0.222754	1	2.000000	-2.000000
500820441	0.519230	0	-1.927040	-1.927040	1	2.000000	-2.000000
500821198	0.684099	0	-0.321173	-0.321173	1	2.000000	-2.000000
500821934	1.142591	0	-0.704408	-0.704408	1	2.000000	-2.000000
500822684	0.510130	0	0.214116	0.214116	1	2.000000	-2.000000
500823453	0.730669	0	-1.017049	-1.017049	1	2.000000	-2.000000
500824191	0.745122	0	0.374702	0.374702	1	2.000000	-2.000000
500825048	0.936755	0	-0.695875	-0.695875	1	2.000000	-2.000000
500825874	0.918354	0	0.419452	0.419452	1	2.000000	-2.000000
500826644	0.596847	0	0.107058	0.107058	1	2.000000	-2.000000
500827414	0.937826	0	0.642347	0.642347	1	2.000000	-2.000000
500828184	1.073554	0	-0.597374	-0.597374	1	2.000000	-2.000000
500828967	0.704975	0	-0.428231	-0.428231	1	2.000000	-2.000000
500829745	0.740840	0	-0.053529	-0.053529	1	2.000000	-2.000000
500831283	0.780451	0	-1.498809	-1.498809	1	2.000000	-2.000000
500832090	0.765295	0	-1.025511	-1.025511	1	2.000000	-2.000000
500832915	0.551347	0	-0.374702	-0.374702	1	2.000000	-2.000000
