# laser 2 log-file
# log-file start-timestamp: 16.01.2012, 00:44
# Timebase	Jitter [MHz]	setpoint [MHz]	rel. Frequency [MHz]	dev. from setpoint [MHz]	in range? [1/0]	upper bound [MHz]	lower bound [MHz]
1039269736	5.532718	0	4.220099	4.220099	0	2.000000	-2.000000
1039270002	4.914492	0	6.494764	6.494764	0	2.000000	-2.000000
1039270497	6.646983	0	-27.401512	-27.401512	0	2.000000	-2.000000
1039271102	2.858094	0	-44.068628	-44.068628	0	2.000000	-2.000000
1039271377	6.282619	0	-8.478422	-8.478422	0	2.000000	-2.000000
1039271656	2.365882	0	11.891649	11.891649	0	2.000000	-2.000000
1039272235	7.415055	0	-24.621047	-24.621047	0	2.000000	-2.000000
1039272520	2.691705	0	-33.406446	-33.406446	0	2.000000	-2.000000
1039272780	7.855444	0	-42.837665	-42.837665	0	2.000000	-2.000000
1039273031	4.511236	0	-18.090301	-18.090301	0	2.000000	-2.000000
1039273270	2.613461	0	-13.845096	-13.845096	0	2.000000	-2.000000
1039273479	3.142575	0	-5.143610	-5.143610	0	2.000000	-2.000000
1039274017	2.147266	0	-22.585430	-22.585430	0	2.000000	-2.000000
1039274584	4.343795	0	-16.247123	-16.247123	0	2.000000	-2.000000
1039275117	3.635933	0	32.446715	32.446715	0	2.000000	-2.000000
1039275353	6.825831	0	33.117001	33.117001	0	2.000000	-2.000000
1039275887	2.182878	0	36.750981	36.750981	0	2.000000	-2.000000
1039276124	5.529125	0	38.118510	38.118510	0	2.000000	-2.000000
1039276343	6.009136	0	30.733793	30.733793	0	2.000000	-2.000000
1039276657	2.691618	0	8.926376	8.926376	0	2.000000	-2.000000
1039276881	3.939910	0	23.509547	23.509547	0	2.000000	-2.000000
1039277443	5.068852	0	12.844281	12.844281	0	2.000000	-2.000000
1039277653	4.365285	0	4.646788	4.646788	0	2.000000	-2.000000
1039277922	6.710554	0	17.056499	17.056499	0	2.000000	-2.000000
1039278812	4.141535	0	23.459116	23.459116	0	2.000000	-2.000000
1039279352	4.994725	0	-3.885843	-3.885843	0	2.000000	-2.000000
1039279957	2.778609	0	-10.249425	-10.249425	0	2.000000	-2.000000
1039280231	4.447344	0	6.337185	6.337185	0	2.000000	-2.000000
1039280452	4.196179	0	17.106481	17.106481	0	2.000000	-2.000000
1039281002	4.908037	0	30.726513	30.726513	0	2.000000	-2.000000
1039281249	3.872375	0	36.267849	36.267849	0	2.000000	-2.000000
1039281777	5.168469	0	36.278477	36.278477	0	2.000000	-2.000000
1039282047	2.327469	0	26.325094	26.325094	0	2.000000	-2.000000
1039282551	4.907743	0	26.389026	26.389026	0	2.000000	-2.000000
1039282792	1.701618	0	31.627151	31.627151	0	2.000000	-2.000000
1039283037	2.578436	0	31.601017	31.601017	0	2.000000	-2.000000
1039283312	4.524603	0	15.873827	15.873827	0	2.000000	-2.000000
1039283862	11.581408	0	-1.423450	-1.423450	1	2.000000	-2.000000
1039284414	2.046972	0	-12.270764	-12.270764	0	2.000000	-2.000000
1039284658	4.250097	0	7.455620	7.455620	0	2.000000	-2.000000
1039284907	1.889452	0	2.787350	2.787350	0	2.000000	-2.000000
